job_title,job_detail_url,job_listed,company_name,company_link,company_location
Maintenance Engineer,https://eg.linkedin.com/jobs/view/maintenance-engineer-at-marriott-international-3902099251?refId=DdISzWpzN1wfJO%2FrBh4VHA%3D%3D&trackingId=iYEM869azrxKsnR3MLhvaQ%3D%3D&position=9&pageNum=21&trk=public_jobs_jserp-result_search-card,2 weeks ago,Marriott International,https://www.linkedin.com/company/marriott-international?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Software Technical Support Engineer,https://eg.linkedin.com/jobs/view/software-technical-support-engineer-at-blackstone-eit-3887659882?refId=DdISzWpzN1wfJO%2FrBh4VHA%3D%3D&trackingId=9%2F%2F4hW6sfCaBZB2ict3Ytg%3D%3D&position=10&pageNum=21&trk=public_jobs_jserp-result_search-card,1 month ago,BlackStone eIT,https://www.linkedin.com/company/blackstoneeit?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Remote Python Developer,https://eg.linkedin.com/jobs/view/remote-python-developer-at-turing-3918115475?refId=DdISzWpzN1wfJO%2FrBh4VHA%3D%3D&trackingId=GpVIKFoTi%2BFTyqMGSMhWWg%3D%3D&position=11&pageNum=21&trk=public_jobs_jserp-result_search-card,1 week ago,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,Egypt
Senior Electrical Technical Office Engineer,https://eg.linkedin.com/jobs/view/senior-electrical-technical-office-engineer-at-abec-3930472074?refId=DdISzWpzN1wfJO%2FrBh4VHA%3D%3D&trackingId=MSNaVQVE0uO9MXLyqhZEtw%3D%3D&position=12&pageNum=21&trk=public_jobs_jserp-result_search-card,2 weeks ago,ABEC,https://eg.linkedin.com/company/abecegypt?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Egypt"
MERN stack developer,https://eg.linkedin.com/jobs/view/mern-stack-developer-at-pixi-3938666214?refId=DdISzWpzN1wfJO%2FrBh4VHA%3D%3D&trackingId=nZ2Y%2BJA9gx%2BwHNAZDB7SnA%3D%3D&position=13&pageNum=21&trk=public_jobs_jserp-result_search-card,2 days ago,Pixi,https://eg.linkedin.com/company/pixiagency?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Egypt"
Technical Support Engineer,https://eg.linkedin.com/jobs/view/technical-support-engineer-at-inovola-3811667416?refId=DdISzWpzN1wfJO%2FrBh4VHA%3D%3D&trackingId=biDgNWG3odPZMWHS5fHZ2A%3D%3D&position=14&pageNum=21&trk=public_jobs_jserp-result_search-card,4 months ago,Inovola,https://uk.linkedin.com/company/inovola?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Senior Software Developer - Media Analytics,https://eg.linkedin.com/jobs/view/senior-software-developer-media-analytics-at-affectiva-3921230796?refId=DdISzWpzN1wfJO%2FrBh4VHA%3D%3D&trackingId=4aiooKIBlaFfvgbvoADJYQ%3D%3D&position=15&pageNum=21&trk=public_jobs_jserp-result_search-card,4 weeks ago,Affectiva,https://www.linkedin.com/company/affectiva_2?trk=public_jobs_jserp-result_job-search-card-subtitle,"New Heliopolis, Cairo, Egypt"
Senior Technical Office Engineer,https://eg.linkedin.com/jobs/view/senior-technical-office-engineer-at-el-soadaa-group-3815214330?refId=DdISzWpzN1wfJO%2FrBh4VHA%3D%3D&trackingId=lrdtVTEZWU1Qk4nyufpZrQ%3D%3D&position=16&pageNum=21&trk=public_jobs_jserp-result_search-card,4 months ago,El Soadaa Group,https://eg.linkedin.com/company/elsoadaagroup?trk=public_jobs_jserp-result_job-search-card-subtitle,Egypt
Software Engineer - Quality Control,https://eg.linkedin.com/jobs/view/software-engineer-quality-control-at-areeb-technology-3891659184?refId=DdISzWpzN1wfJO%2FrBh4VHA%3D%3D&trackingId=Ib37ZT1joHARw69MjNbQ1Q%3D%3D&position=17&pageNum=21&trk=public_jobs_jserp-result_search-card,2 months ago,Areeb Technology,https://eg.linkedin.com/company/areeb-technology?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Business Research Team Lead,https://eg.linkedin.com/jobs/view/business-research-team-lead-at-infomineo-3939956702?refId=DdISzWpzN1wfJO%2FrBh4VHA%3D%3D&trackingId=FbArLYy8tUDJQGSBgDthgA%3D%3D&position=18&pageNum=21&trk=public_jobs_jserp-result_search-card,3 days ago,Infomineo,https://ae.linkedin.com/company/infomineo?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Egypt"
MEP Project Engineer,https://eg.linkedin.com/jobs/view/mep-project-engineer-at-amjaad-technology-3942610779?refId=DdISzWpzN1wfJO%2FrBh4VHA%3D%3D&trackingId=D6uF%2BwtExBUUdgYtUAeU9g%3D%3D&position=19&pageNum=21&trk=public_jobs_jserp-result_search-card,1 day ago,Amjaad Technology,https://eg.linkedin.com/company/amjaadtechnology?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Egypt"
Developer and Support of Applications and Software Solutions,https://eg.linkedin.com/jobs/view/developer-and-support-of-applications-and-software-solutions-at-ssc-egypt-3828288465?refId=DdISzWpzN1wfJO%2FrBh4VHA%3D%3D&trackingId=PLzXmETMZxzaS%2BNbWJEblw%3D%3D&position=20&pageNum=21&trk=public_jobs_jserp-result_search-card,1 month ago,SSC Egypt,https://eg.linkedin.com/company/ssc-egypt?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
"Engineering Manager, Fintech",https://eg.linkedin.com/jobs/view/engineering-manager-fintech-at-b-labs-3920321099?refId=DdISzWpzN1wfJO%2FrBh4VHA%3D%3D&trackingId=kc4AnsbSRgfQDvu5r0R4Nw%3D%3D&position=21&pageNum=21&trk=public_jobs_jserp-result_search-card,1 month ago,b_labs,https://eg.linkedin.com/company/wearablabs?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Frontend Developer (ReactJS/NextJS),https://eg.linkedin.com/jobs/view/frontend-developer-reactjs-nextjs-at-illa-3942116502?refId=DdISzWpzN1wfJO%2FrBh4VHA%3D%3D&trackingId=9FZuchI5%2BczKqXo28cMwbw%3D%3D&position=22&pageNum=21&trk=public_jobs_jserp-result_search-card,1 day ago,ILLA,https://eg.linkedin.com/company/illa-for-transportation-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Software Testing Engineer,https://eg.linkedin.com/jobs/view/software-testing-engineer-at-robusta-studio-3917723227?refId=DdISzWpzN1wfJO%2FrBh4VHA%3D%3D&trackingId=uDonOVHgKMhT%2FCXF4TCFLw%3D%3D&position=23&pageNum=21&trk=public_jobs_jserp-result_search-card,1 month ago,Robusta Studio,https://eg.linkedin.com/company/robusta-studio?trk=public_jobs_jserp-result_job-search-card-subtitle,Egypt
Data Engineer,https://eg.linkedin.com/jobs/view/data-engineer-at-envision-employment-solutions-3928262359?refId=DdISzWpzN1wfJO%2FrBh4VHA%3D%3D&trackingId=ocAVMxNuCpUc%2F1qXX8TZmQ%3D%3D&position=24&pageNum=21&trk=public_jobs_jserp-result_search-card,3 weeks ago,Envision Employment Solutions,https://eg.linkedin.com/company/envision-employment-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Physics Tutor (Freelance),https://eg.linkedin.com/jobs/view/physics-tutor-freelance-at-nagwa-3787732412?refId=DdISzWpzN1wfJO%2FrBh4VHA%3D%3D&trackingId=OYhmgMT1l%2FKIFPYY%2FEfOnw%3D%3D&position=25&pageNum=21&trk=public_jobs_jserp-result_search-card,5 months ago,Nagwa,https://uk.linkedin.com/company/teamnagwa?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Backend developer (Java),https://eg.linkedin.com/jobs/view/backend-developer-java-at-ssc-egypt-3924219986?refId=aDu%2Bre3TrMnHoiCJu9shvQ%3D%3D&trackingId=%2F%2FcqEsupUd%2F%2FKz4nk%2BC7YA%3D%3D&position=1&pageNum=22&trk=public_jobs_jserp-result_search-card,1 month ago,SSC Egypt,https://eg.linkedin.com/company/ssc-egypt?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Developer,not-found,1 day ago,not-found,not-found,"Alexandria, Egypt"
IT- Systems Administrator (IBM- AS/400),https://eg.linkedin.com/jobs/view/it-systems-administrator-ibm-as-400-at-arab-bank-3922971693?refId=aDu%2Bre3TrMnHoiCJu9shvQ%3D%3D&trackingId=PeaFMXHWse57CT2hccKIug%3D%3D&position=3&pageNum=22&trk=public_jobs_jserp-result_search-card,3 weeks ago,Arab Bank,https://jo.linkedin.com/company/arab-bank?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Egypt"
DevOps,https://eg.linkedin.com/jobs/view/devops-at-rabbit-technology-3931379744?refId=aDu%2Bre3TrMnHoiCJu9shvQ%3D%3D&trackingId=Q5IoDPzHRyxoul47Xr7oBA%3D%3D&position=4&pageNum=22&trk=public_jobs_jserp-result_search-card,2 weeks ago,Rabbit Technology,https://eg.linkedin.com/company/rabbit-technology?trk=public_jobs_jserp-result_job-search-card-subtitle,"Alexandria, Alexandria, Egypt"
Remote Python Programmer,https://eg.linkedin.com/jobs/view/remote-python-programmer-at-turing-3916961056?refId=aDu%2Bre3TrMnHoiCJu9shvQ%3D%3D&trackingId=vW9lNQaxMvBKtLcBoOj2Eg%3D%3D&position=5&pageNum=22&trk=public_jobs_jserp-result_search-card,1 month ago,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,Egypt
University Intern-MEA,https://eg.linkedin.com/jobs/view/university-intern-mea-at-marriott-international-3941923955?refId=aDu%2Bre3TrMnHoiCJu9shvQ%3D%3D&trackingId=TaYB4AhFWVB1QAuPNo50xg%3D%3D&position=6&pageNum=22&trk=public_jobs_jserp-result_search-card,1 day ago,Marriott International,https://www.linkedin.com/company/marriott-international?trk=public_jobs_jserp-result_job-search-card-subtitle,"Sharm El Sheikh, South Sinai, Egypt"
Software Engineer - Ubuntu Systems Management,https://eg.linkedin.com/jobs/view/software-engineer-ubuntu-systems-management-at-canonical-3942630700?refId=aDu%2Bre3TrMnHoiCJu9shvQ%3D%3D&trackingId=0JGCRXriDxfJ0iNRhQ6WFA%3D%3D&position=7&pageNum=22&trk=public_jobs_jserp-result_search-card,23 hours ago,Canonical,https://uk.linkedin.com/company/canonical?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Software Engineer - Ubuntu Systems Management,https://eg.linkedin.com/jobs/view/software-engineer-ubuntu-systems-management-at-canonical-3942632452?refId=aDu%2Bre3TrMnHoiCJu9shvQ%3D%3D&trackingId=95lavXfjGPs2X5VsWRdGsg%3D%3D&position=8&pageNum=22&trk=public_jobs_jserp-result_search-card,23 hours ago,Canonical,https://uk.linkedin.com/company/canonical?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Electrical Engineer,https://eg.linkedin.com/jobs/view/electrical-engineer-at-outsourcy-3942641794?refId=aDu%2Bre3TrMnHoiCJu9shvQ%3D%3D&trackingId=aZllPbP2VH2MOlXJIN2Q7Q%3D%3D&position=9&pageNum=22&trk=public_jobs_jserp-result_search-card,21 hours ago,OUTSOURCY,https://eg.linkedin.com/company/out-sourcy?trk=public_jobs_jserp-result_job-search-card-subtitle,"Alexandria, Egypt"
SDN Technical Support Specialist,https://eg.linkedin.com/jobs/view/sdn-technical-support-specialist-at-vois-3932573476?refId=aDu%2Bre3TrMnHoiCJu9shvQ%3D%3D&trackingId=%2FKlMm3SquzYA%2FrFdJmaciQ%3D%3D&position=10&pageNum=22&trk=public_jobs_jserp-result_search-card,1 week ago,_VOIS,https://uk.linkedin.com/company/vois?trk=public_jobs_jserp-result_job-search-card-subtitle,"6th of October, Al Jizah, Egypt"
Service Engineer,https://eg.linkedin.com/jobs/view/service-engineer-at-abb-3928516468?refId=aDu%2Bre3TrMnHoiCJu9shvQ%3D%3D&trackingId=GOmTiLHqJkWJmOXfFe15dg%3D%3D&position=11&pageNum=22&trk=public_jobs_jserp-result_search-card,2 weeks ago,ABB,https://ch.linkedin.com/company/abb?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Data Analysis and Automation Specialist,https://eg.linkedin.com/jobs/view/data-analysis-and-automation-specialist-at-archer-integrated-risk-management-3937211014?refId=aDu%2Bre3TrMnHoiCJu9shvQ%3D%3D&trackingId=0o7nDh5nXLSKEk2PvDmTzA%3D%3D&position=12&pageNum=22&trk=public_jobs_jserp-result_search-card,1 week ago,Archer Integrated Risk Management,https://www.linkedin.com/company/archer-integrated-risk-management?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Presales Engineer,https://eg.linkedin.com/jobs/view/presales-engineer-at-electro-dream-3939954664?refId=aDu%2Bre3TrMnHoiCJu9shvQ%3D%3D&trackingId=Fj8P8EkDg1QrA9z%2FAEKjXQ%3D%3D&position=13&pageNum=22&trk=public_jobs_jserp-result_search-card,4 days ago,Electro Dream,https://eg.linkedin.com/company/electro-dream?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Egypt"
Remote Python Programmer,https://eg.linkedin.com/jobs/view/remote-python-programmer-at-turing-3928692356?refId=aDu%2Bre3TrMnHoiCJu9shvQ%3D%3D&trackingId=UIvE8LKylF6rp6IdIHj0IQ%3D%3D&position=14&pageNum=22&trk=public_jobs_jserp-result_search-card,1 month ago,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,Egypt
Machine Learning Engineer,https://eg.linkedin.com/jobs/view/machine-learning-engineer-at-evolvice-gmbh-3938842656?refId=aDu%2Bre3TrMnHoiCJu9shvQ%3D%3D&trackingId=Zkmj1DoMPxE1ZWx5vX%2F1aw%3D%3D&position=15&pageNum=22&trk=public_jobs_jserp-result_search-card,2 days ago,Evolvice GmbH,https://de.linkedin.com/company/evolvice-gmbh?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
PHP Developer,https://eg.linkedin.com/jobs/view/php-developer-at-inovola-3806821283?refId=aDu%2Bre3TrMnHoiCJu9shvQ%3D%3D&trackingId=IbQV4TRYLobKL%2BnQGonMVQ%3D%3D&position=16&pageNum=22&trk=public_jobs_jserp-result_search-card,4 months ago,Inovola,https://uk.linkedin.com/company/inovola?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Site Mechanical Engineer,https://eg.linkedin.com/jobs/view/site-mechanical-engineer-at-mimar-group-engineering-consultant-3854421902?refId=aDu%2Bre3TrMnHoiCJu9shvQ%3D%3D&trackingId=Ba8i5Jro8ND%2BhoZSYUu1Dg%3D%3D&position=17&pageNum=22&trk=public_jobs_jserp-result_search-card,2 months ago,Mimar Group (Engineering Consultant),https://www.linkedin.com/company/mimar-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Qesm 2nd New Cairo, Cairo, Egypt"
Senior Mechanical Technical Office Engineer,https://eg.linkedin.com/jobs/view/senior-mechanical-technical-office-engineer-at-abec-3930470422?refId=aDu%2Bre3TrMnHoiCJu9shvQ%3D%3D&trackingId=D1CNQF8fyyKAQIQTgfOOXw%3D%3D&position=18&pageNum=22&trk=public_jobs_jserp-result_search-card,2 weeks ago,ABEC,https://eg.linkedin.com/company/abecegypt?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Egypt"
Procurement Engineer,https://eg.linkedin.com/jobs/view/procurement-engineer-at-r-e-petroleum-and-facilities-management-co-3870902270?refId=aDu%2Bre3TrMnHoiCJu9shvQ%3D%3D&trackingId=Ct5XOQkTWMN9e2EtC%2FhIRw%3D%3D&position=19&pageNum=22&trk=public_jobs_jserp-result_search-card,2 months ago,R&E Petroleum and Facilities Management Co.,https://kw.linkedin.com/company/r-e-petroleum-and-facilities-management-co?trk=public_jobs_jserp-result_job-search-card-subtitle,"Alexandria, Alexandria, Egypt"
University Intern-MEA,https://eg.linkedin.com/jobs/view/university-intern-mea-at-marriott-international-3941925379?refId=aDu%2Bre3TrMnHoiCJu9shvQ%3D%3D&trackingId=2W9II9lV%2BOon4%2B%2By0aBEew%3D%3D&position=20&pageNum=22&trk=public_jobs_jserp-result_search-card,1 day ago,Marriott International,https://www.linkedin.com/company/marriott-international?trk=public_jobs_jserp-result_job-search-card-subtitle,"Sharm El Sheikh, South Sinai, Egypt"
App/ Software / Solution Architect,https://eg.linkedin.com/jobs/view/app-software-solution-architect-at-ssc-egypt-3924224512?refId=aDu%2Bre3TrMnHoiCJu9shvQ%3D%3D&trackingId=3Oir%2FzElFHF3nO11PqWQfg%3D%3D&position=21&pageNum=22&trk=public_jobs_jserp-result_search-card,1 month ago,SSC Egypt,https://eg.linkedin.com/company/ssc-egypt?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Electrical Engineer,https://eg.linkedin.com/jobs/view/electrical-engineer-at-suez-3836468139?refId=aDu%2Bre3TrMnHoiCJu9shvQ%3D%3D&trackingId=PiSQS284mQrCQXLvxkAu5g%3D%3D&position=22&pageNum=22&trk=public_jobs_jserp-result_search-card,3 months ago,SUEZ,https://fr.linkedin.com/company/suez?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Remote Python Engineer,https://eg.linkedin.com/jobs/view/remote-python-engineer-at-turing-3918115487?refId=aDu%2Bre3TrMnHoiCJu9shvQ%3D%3D&trackingId=iyymATL8KFtdTPovvfhMDw%3D%3D&position=23&pageNum=22&trk=public_jobs_jserp-result_search-card,1 week ago,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,Egypt
Senior Planning Engineer,https://eg.linkedin.com/jobs/view/senior-planning-engineer-at-%D8%A7%D9%84%D8%B3%D9%88%D9%8A%D8%AF%D9%8A-%D8%A7%D9%84%D9%8A%D9%83%D8%AA%D8%B1%D9%8A%D9%83-3917531783?refId=aDu%2Bre3TrMnHoiCJu9shvQ%3D%3D&trackingId=4DOrRYreInfreF87KwHd7g%3D%3D&position=24&pageNum=22&trk=public_jobs_jserp-result_search-card,4 weeks ago,ELSEWEDY ELECTRIC,https://eg.linkedin.com/company/elsewedyelectric?trk=public_jobs_jserp-result_job-search-card-subtitle,Egypt
System Engineer,https://eg.linkedin.com/jobs/view/system-engineer-at-antal-international-3940484946?refId=aDu%2Bre3TrMnHoiCJu9shvQ%3D%3D&trackingId=9zttsqD7w0v7mstFAzdYPQ%3D%3D&position=25&pageNum=22&trk=public_jobs_jserp-result_search-card,4 days ago,Antal International,https://uk.linkedin.com/company/antal-international?trk=public_jobs_jserp-result_job-search-card-subtitle,"Giza, Al Jizah, Egypt"
Remote Python Developer,https://eg.linkedin.com/jobs/view/remote-python-developer-at-turing-3928696090?refId=riCeme5kK%2Fv%2BLprJGyXVfQ%3D%3D&trackingId=n9SLTD8D7tcn%2FNYlUeL63Q%3D%3D&position=1&pageNum=23&trk=public_jobs_jserp-result_search-card,2 days ago,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,Egypt
Senior Maintenance Engineer,https://eg.linkedin.com/jobs/view/senior-maintenance-engineer-at-travco-properties-3814519860?refId=riCeme5kK%2Fv%2BLprJGyXVfQ%3D%3D&trackingId=1YOVWDLZ17ptiU%2F3ECK2bQ%3D%3D&position=2&pageNum=23&trk=public_jobs_jserp-result_search-card,4 months ago,Travco Properties,https://eg.linkedin.com/company/travco-properties?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
paython,https://eg.linkedin.com/jobs/view/paython-at-smart-solution-3942059740?refId=riCeme5kK%2Fv%2BLprJGyXVfQ%3D%3D&trackingId=FWxvHN0QNHpjWIzrt%2BTtcA%3D%3D&position=3&pageNum=23&trk=public_jobs_jserp-result_search-card,1 day ago,smart-solution,https://eg.linkedin.com/company/smart-solution-marketing-agency?trk=public_jobs_jserp-result_job-search-card-subtitle,"Qesm El Maadi, Cairo, Egypt"
Backend Developer (.Net),https://eg.linkedin.com/jobs/view/backend-developer-net-at-blackstone-eit-3935071188?refId=riCeme5kK%2Fv%2BLprJGyXVfQ%3D%3D&trackingId=9OZTXThq1UkwwE5%2BHTVbUw%3D%3D&position=4&pageNum=23&trk=public_jobs_jserp-result_search-card,5 days ago,BlackStone eIT,https://www.linkedin.com/company/blackstoneeit?trk=public_jobs_jserp-result_job-search-card-subtitle,"Nasr City, Cairo, Egypt"
University Intern-MEA,https://eg.linkedin.com/jobs/view/university-intern-mea-at-marriott-international-3941925372?refId=riCeme5kK%2Fv%2BLprJGyXVfQ%3D%3D&trackingId=gZl1GG0iAfwnKBH%2FuUNXTw%3D%3D&position=5&pageNum=23&trk=public_jobs_jserp-result_search-card,1 day ago,Marriott International,https://www.linkedin.com/company/marriott-international?trk=public_jobs_jserp-result_job-search-card-subtitle,"Sharm El Sheikh, South Sinai, Egypt"
Senior Electrical Technical office Engineer,https://eg.linkedin.com/jobs/view/senior-electrical-technical-office-engineer-at-seven-hands-for-engineering-services-and-construction-3935845881?refId=riCeme5kK%2Fv%2BLprJGyXVfQ%3D%3D&trackingId=fUJPWzVFl0sP6gXO%2BAAz8Q%3D%3D&position=6&pageNum=23&trk=public_jobs_jserp-result_search-card,5 days ago,SEVEN HANDS for Engineering Services and Construction,https://eg.linkedin.com/company/seven-hands-for-engineering-services?trk=public_jobs_jserp-result_job-search-card-subtitle,"Qesm El Doki, Al Jizah, Egypt"
Cost Control & Planning Engineer,https://eg.linkedin.com/jobs/view/cost-control-planning-engineer-at-travco-properties-3814519853?refId=riCeme5kK%2Fv%2BLprJGyXVfQ%3D%3D&trackingId=KwH%2BpDAq1KxMsWBJl4SbOQ%3D%3D&position=7&pageNum=23&trk=public_jobs_jserp-result_search-card,4 months ago,Travco Properties,https://eg.linkedin.com/company/travco-properties?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Investment Researcher - Plutus21 Capital,https://eg.linkedin.com/jobs/view/investment-researcher-plutus21-capital-at-qureos-3850618853?refId=riCeme5kK%2Fv%2BLprJGyXVfQ%3D%3D&trackingId=CtXGH8MvIOVEi2k2e1qRwQ%3D%3D&position=8&pageNum=23&trk=public_jobs_jserp-result_search-card,2 months ago,Qureos,https://ae.linkedin.com/company/qureos?trk=public_jobs_jserp-result_job-search-card-subtitle,Egypt
"Electrical ,Sales Engineer",https://eg.linkedin.com/jobs/view/electrical-sales-engineer-at-alfa-tech-3934191844?refId=riCeme5kK%2Fv%2BLprJGyXVfQ%3D%3D&trackingId=uGeGUQkIJkjC4BEB%2B9onyQ%3D%3D&position=9&pageNum=23&trk=public_jobs_jserp-result_search-card,1 week ago,ALFA Tech,https://eg.linkedin.com/company/alfatechelectrical?trk=public_jobs_jserp-result_job-search-card-subtitle,"10th of Ramadan, Sharkia, Egypt"
Remote Python Programmer,https://eg.linkedin.com/jobs/view/remote-python-programmer-at-turing-3916959336?refId=riCeme5kK%2Fv%2BLprJGyXVfQ%3D%3D&trackingId=x6FVp9XL%2F%2FyOYAiOzHWXHw%3D%3D&position=10&pageNum=23&trk=public_jobs_jserp-result_search-card,1 month ago,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,Egypt
Architectural Engineer,https://eg.linkedin.com/jobs/view/architectural-engineer-at-eden-facility-management-3930239820?refId=riCeme5kK%2Fv%2BLprJGyXVfQ%3D%3D&trackingId=D3LmU%2FTsfpOMVC3fyhXvAA%3D%3D&position=11&pageNum=23&trk=public_jobs_jserp-result_search-card,2 weeks ago,Eden Facility Management,https://eg.linkedin.com/company/edenfmeg?trk=public_jobs_jserp-result_job-search-card-subtitle,"Qesm El Maadi, Cairo, Egypt"
Machine Learning QA Engineer,https://eg.linkedin.com/jobs/view/machine-learning-qa-engineer-at-beyond-limits-3841435407?refId=riCeme5kK%2Fv%2BLprJGyXVfQ%3D%3D&trackingId=1V5DLbr6aAFqvE3FvoR%2F5Q%3D%3D&position=12&pageNum=23&trk=public_jobs_jserp-result_search-card,2 weeks ago,Beyond Limits,https://www.linkedin.com/company/beyond-ai?trk=public_jobs_jserp-result_job-search-card-subtitle,Egypt
Remote Python Programmer,https://eg.linkedin.com/jobs/view/remote-python-programmer-at-turing-3928693235?refId=riCeme5kK%2Fv%2BLprJGyXVfQ%3D%3D&trackingId=yOPFf1s1LbHj%2Fxu74FMAQQ%3D%3D&position=13&pageNum=23&trk=public_jobs_jserp-result_search-card,1 month ago,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,Egypt
"Software Engineer, Telemetry",https://eg.linkedin.com/jobs/view/software-engineer-telemetry-at-canonical-3932601305?refId=riCeme5kK%2Fv%2BLprJGyXVfQ%3D%3D&trackingId=L8kG%2BgcjjNcpko5i%2BJ04cg%3D%3D&position=14&pageNum=23&trk=public_jobs_jserp-result_search-card,1 week ago,Canonical,https://uk.linkedin.com/company/canonical?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Flutter Developer,https://eg.linkedin.com/jobs/view/flutter-developer-at-ibm-3937776790?refId=riCeme5kK%2Fv%2BLprJGyXVfQ%3D%3D&trackingId=%2FB9hRFg0AxMcSRRwHG1E6A%3D%3D&position=15&pageNum=23&trk=public_jobs_jserp-result_search-card,6 days ago,IBM,https://www.linkedin.com/company/ibm?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
"Graduate Linux System Engineer - QA, Tooling, Automation",https://eg.linkedin.com/jobs/view/graduate-linux-system-engineer-qa-tooling-automation-at-canonical-3689054604?refId=riCeme5kK%2Fv%2BLprJGyXVfQ%3D%3D&trackingId=aZZvWs3iDrU5oP14zdvmew%3D%3D&position=16&pageNum=23&trk=public_jobs_jserp-result_search-card,9 months ago,Canonical,https://uk.linkedin.com/company/canonical?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
University Intern-MEA,https://eg.linkedin.com/jobs/view/university-intern-mea-at-marriott-international-3940995124?refId=riCeme5kK%2Fv%2BLprJGyXVfQ%3D%3D&trackingId=ZEgYEFsgCkYCeVXe9tBFpQ%3D%3D&position=17&pageNum=23&trk=public_jobs_jserp-result_search-card,2 days ago,Marriott International,https://www.linkedin.com/company/marriott-international?trk=public_jobs_jserp-result_job-search-card-subtitle,"Sharm El Sheikh, South Sinai, Egypt"
Senior Presales Engineer,https://eg.linkedin.com/jobs/view/senior-presales-engineer-at-khebrat-hardware-3932548438?refId=riCeme5kK%2Fv%2BLprJGyXVfQ%3D%3D&trackingId=al8jkLrecm5bHBvEBmuVJg%3D%3D&position=18&pageNum=23&trk=public_jobs_jserp-result_search-card,1 week ago,KHEBRAT Hardware,https://eg.linkedin.com/company/khebrat-hardware?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Egypt"
Instrumentation & Control Design Engineer,https://eg.linkedin.com/jobs/view/instrumentation-control-design-engineer-at-ecg-engineering-consultants-group-s-a-3810547431?refId=riCeme5kK%2Fv%2BLprJGyXVfQ%3D%3D&trackingId=sbkSTEPMJQSQGOb8BS%2BwQQ%3D%3D&position=19&pageNum=23&trk=public_jobs_jserp-result_search-card,4 months ago,ECG Engineering Consultants Group S.A.,https://eg.linkedin.com/company/engineering-consultants-group-s-a-?trk=public_jobs_jserp-result_job-search-card-subtitle,"Nasr City, Cairo, Egypt"
